Enc,Side,Arc,Source,Target,Rot,AdaptFrac,nEval,nEvalPos,nArc,Method,Uses,BAC,Precision,Recall
Ang,Right,contig,HTL,RTT,2,0.05,2129,6,213,SDMu-HSsrc,arc segments,0.5301067671533993,0.004405286343612335,0.16666666666666666
Ang,Right,contig,HTL,RTT,2,0.05,2129,6,213,SDMu-PCA,arc segments,0.6607002669178834,0.005427408412483039,0.6666666666666666
Ang,Right,contig,HTL,RTT,2,0.1,2129,6,426,COT-u,arc segments,0.8643429109750354,0.010309278350515464,1.0
Ang,Right,contig,HTL,RTT,2,0.1,2129,6,426,SDMu-HS4,arc labels,0.5475349348406343,0.006535947712418301,0.16666666666666666
Ang,Right,contig,HTL,RTT,2,0.1,2129,6,426,SDMu-HSsrc,arc segments,0.5496153242267232,0.004008016032064128,0.3333333333333333
Ang,Right,contig,HTL,RTT,2,0.1,2129,6,426,SDMu-PCA,arc segments,0.6072774375883184,0.0049261083743842365,0.5
Ang,Right,contig,HTL,RTT,2,0.2,2129,6,852,COT-u,arc segments,0.817946302402261,0.007702182284980745,1.0
Ang,Right,contig,HTL,RTT,2,0.2,2129,6,852,SDMu-HS4,arc labels,0.42907049772334743,0.001524390243902439,0.16666666666666666
Ang,Right,contig,HTL,RTT,2,0.2,2129,6,852,SDMu-HSsrc,arc segments,0.5300675145234731,0.003436426116838488,0.3333333333333333
Ang,Right,contig,HTL,RTT,2,0.2,2129,6,852,SDMu-PCA,arc segments,0.597621290626472,0.004615384615384616,0.5
Ang,Right,contig,HTL,RTT,2,0.3,2129,6,1278,COT-u,arc segments,0.7783796514366463,0.006335797254487857,1.0
Ang,Right,contig,HTL,RTT,2,0.3,2129,6,1278,SDMu-HS4,arc labels,0.47778301146176794,0.0024875621890547263,0.3333333333333333
Ang,Right,contig,HTL,RTT,2,0.3,2129,6,1278,SDMu-HSsrc,arc segments,0.47707646412309623,0.0024783147459727386,0.3333333333333333
Ang,Right,contig,HTL,RTT,2,0.3,2129,6,1278,SDMu-PCA,arc segments,0.5971502590673575,0.004601226993865031,0.5
Ang,Right,contig,HTL,RTT,2,0.5,2129,6,2106,COT-u,arc segments,0.7385774846914743,0.005376344086021506,1.0
Ang,Right,contig,HTL,RTT,2,0.5,2129,6,2106,SDMu-HS4,arc labels,0.3817318260323441,0.0011668611435239206,0.16666666666666666
Ang,Right,contig,HTL,RTT,2,0.5,2129,6,2106,SDMu-HSsrc,arc segments,0.5147589888522531,0.0030911901081916537,0.3333333333333333
Ang,Right,contig,HTL,RTT,2,0.5,2129,6,2106,SDMu-PCA,arc segments,0.5149945046318103,0.0030959752321981426,0.3333333333333333
Ang,Right,contig,HTL,RTT,3,0.05,2129,6,213,COT-u,arc segments,0.7954152928246192,0.024242424242424242,0.6666666666666666
Ang,Right,contig,HTL,RTT,3,0.05,2129,6,213,SDMu-HS4,arc labels,0.41022923535876904,0.001358695652173913,0.16666666666666666
Ang,Right,contig,HTL,RTT,3,0.05,2129,6,213,SDMu-HSsrc,arc segments,0.48838122154184327,0.002635046113306983,0.3333333333333333
Ang,Right,contig,HTL,RTT,3,0.05,2129,6,213,SDMu-PCA,arc segments,0.4427304129376668,0.0016722408026755853,0.16666666666666666
Ang,Right,contig,HTL,RTT,3,0.1,2129,6,426,COT-u,arc segments,0.8438922907834825,0.01592356687898089,0.8333333333333334
Ang,Right,contig,HTL,RTT,3,0.1,2129,6,426,SDMu-HS4,arc labels,0.4424948971581096,0.001669449081803005,0.16666666666666666
Ang,Right,contig,HTL,RTT,3,0.1,2129,6,426,SDMu-HSsrc,arc segments,0.48861673732140054,0.002638522427440633,0.3333333333333333
Ang,Right,contig,HTL,RTT,3,0.1,2129,6,426,SDMu-PCA,arc segments,0.583254828073481,0.004219409282700422,0.5
Ang,Right,contig,HTL,RTT,3,0.2,2129,6,852,COT-u,arc segments,0.8777673104097974,0.011428571428571429,1.0
Ang,Right,contig,HTL,RTT,3,0.2,2129,6,852,SDMu-HS4,arc labels,0.5102841890406657,0.003003003003003003,0.3333333333333333
Ang,Right,contig,HTL,RTT,3,0.2,2129,6,852,SDMu-HSsrc,arc segments,0.5272413251687863,0.003367003367003367,0.3333333333333333
Ang,Right,contig,HTL,RTT,3,0.2,2129,6,852,SDMu-PCA,arc segments,0.5966792275082431,0.0045871559633027525,0.5
Ang,Right,contig,HTL,RTT,3,0.3,2129,6,1278,COT-u,arc segments,0.830193122939237,0.008253094910591471,1.0
Ang,Right,contig,HTL,RTT,3,0.3,2129,6,1278,SDMu-HS4,arc labels,0.5693593970796043,0.003896103896103896,0.5
Ang,Right,contig,HTL,RTT,3,0.3,2129,6,1278,SDMu-HSsrc,arc segments,0.49662427382634633,0.0027624309392265192,0.3333333333333333
Ang,Right,contig,HTL,RTT,3,0.3,2129,6,1278,SDMu-PCA,arc segments,0.5971502590673575,0.004601226993865031,0.5
Ang,Right,contig,HTL,RTT,3,0.5,2129,6,2106,COT-u,arc segments,0.7465850211964202,0.005545286506469501,1.0
Ang,Right,contig,HTL,RTT,3,0.5,2129,6,2106,SDMu-HS4,arc labels,0.3819673418119014,0.0011682242990654205,0.16666666666666666
Ang,Right,contig,HTL,RTT,3,0.5,2129,6,2106,SDMu-HSsrc,arc segments,0.4888522531009577,0.002642007926023778,0.3333333333333333
Ang,Right,contig,HTL,RTT,3,0.5,2129,6,2106,SDMu-PCA,arc segments,0.6680012560841576,0.0056657223796034,0.6666666666666666
Ang,Right,contig,HTL,RTT,4,0.05,2129,7,213,COT-u,arc segments,0.7994479601454154,0.010830324909747292,0.8571428571428571
Ang,Right,contig,HTL,RTT,4,0.05,2129,7,213,SDMu-HSsrc,arc segments,0.39198195772182576,0.0023880597014925373,0.5714285714285714
Ang,Right,contig,HTL,RTT,4,0.05,2129,7,213,SDMu-PCA,arc segments,0.46876262286252857,0.0028708133971291866,0.42857142857142855
Ang,Right,contig,HTL,RTT,4,0.1,2129,7,426,COT-u,arc segments,0.7504039316009156,0.010917030567685589,0.7142857142857143
Ang,Right,contig,HTL,RTT,4,0.1,2129,7,426,SDMu-HSsrc,arc segments,0.5272317220950585,0.0036330608537693005,0.5714285714285714
Ang,Right,contig,HTL,RTT,4,0.1,2129,7,426,SDMu-PCA,arc segments,0.4746196310758045,0.002793296089385475,0.2857142857142857
Ang,Right,contig,HTL,RTT,4,0.2,2129,7,852,COT-u,arc segments,0.7469031910596472,0.007722007722007722,0.8571428571428571
Ang,Right,contig,HTL,RTT,4,0.2,2129,7,852,SDMu-HS4,arc labels,0.39827655850276017,0.0019230769230769232,0.2857142857142857
Ang,Right,contig,HTL,RTT,4,0.2,2129,7,852,SDMu-HSsrc,arc segments,0.4623670391813653,0.0026041666666666665,0.2857142857142857
Ang,Right,contig,HTL,RTT,4,0.2,2129,7,852,SDMu-PCA,arc segments,0.6165342668641443,0.00554016620498615,0.5714285714285714
Ang,Right,contig,HTL,RTT,4,0.3,2129,7,1278,COT-u,arc segments,0.6953009290426821,0.006024096385542169,0.8571428571428571
Ang,Right,contig,HTL,RTT,4,0.3,2129,7,1278,SDMu-HS4,arc labels,0.53167496970513,0.0038560411311053984,0.42857142857142855
Ang,Right,contig,HTL,RTT,4,0.3,2129,7,1278,SDMu-HSsrc,arc segments,0.4633095462501683,0.002617801047120419,0.2857142857142857
Ang,Right,contig,HTL,RTT,4,0.3,2129,7,1278,SDMu-PCA,arc segments,0.5630133297428302,0.004651162790697674,0.42857142857142855
Ang,Right,contig,HTL,RTT,4,0.5,2129,7,2106,COT-u,arc segments,0.6823414568466406,0.005708848715509039,0.8571428571428571
Ang,Right,contig,HTL,RTT,4,0.5,2129,7,2106,SDMu-HS4,arc labels,0.46401642655177056,0.002628120893561104,0.2857142857142857
Ang,Right,contig,HTL,RTT,4,0.5,2129,7,2106,SDMu-HSsrc,arc segments,0.4633095462501683,0.002617801047120419,0.2857142857142857
Ang,Right,contig,HTL,RTT,4,0.5,2129,7,2106,SDMu-PCA,arc segments,0.5127911673623267,0.0036101083032490976,0.2857142857142857
Ang,Right,contig,HTL,RTT,5,0.05,2129,22,213,COT-u,arc segments,0.6355546446908573,0.014373716632443531,0.9545454545454546
Ang,Right,contig,HTL,RTT,5,0.05,2129,22,213,SDMu-HSsrc,arc segments,0.47806014583423223,0.006993006993006993,0.09090909090909091
Ang,Right,contig,HTL,RTT,5,0.05,2129,22,213,SDMu-PCA,arc segments,0.3707447038011822,0.003592814371257485,0.13636363636363635
Ang,Right,contig,HTL,RTT,5,0.1,2129,22,426,COT-u,arc segments,0.6419618587392674,0.014644351464435146,0.9545454545454546
Ang,Right,contig,HTL,RTT,5,0.1,2129,22,426,SDMu-HSsrc,arc segments,0.45266859386460717,0.005089058524173028,0.09090909090909091
Ang,Right,contig,HTL,RTT,5,0.1,2129,22,426,SDMu-PCA,arc segments,0.3492039521939854,0.0024125452352231603,0.09090909090909091
Ang,Right,contig,HTL,RTT,5,0.2,2129,22,852,COT-u,arc segments,0.6372697070371489,0.014738393515106854,0.9090909090909091
Ang,Right,contig,HTL,RTT,5,0.2,2129,22,852,SDMu-HS4,arc labels,0.38007507442723387,0.0055248618784530384,0.2727272727272727
Ang,Right,contig,HTL,RTT,5,0.2,2129,22,852,SDMu-HSsrc,arc segments,0.4909500798205117,0.009578544061302681,0.22727272727272727
Ang,Right,contig,HTL,RTT,5,0.2,2129,22,852,SDMu-PCA,arc segments,0.47808171894550633,0.008915304606240713,0.2727272727272727
Ang,Right,contig,HTL,RTT,5,0.3,2129,22,1278,COT-u,arc segments,0.6732860163092722,0.016129032258064516,0.9545454545454546
Ang,Right,contig,HTL,RTT,5,0.3,2129,22,1278,SDMu-HS4,arc labels,0.4009578461405704,0.006012024048096192,0.2727272727272727
Ang,Right,contig,HTL,RTT,5,0.3,2129,22,1278,SDMu-HSsrc,arc segments,0.49031367303792556,0.0098159509202454,0.36363636363636365
Ang,Right,contig,HTL,RTT,5,0.3,2129,22,1278,SDMu-PCA,arc segments,0.42421366009405875,0.006666666666666667,0.2727272727272727
Ang,Right,contig,HTL,RTT,5,0.5,2129,22,2106,COT-u,arc segments,0.6575484316348104,0.016697588126159554,0.8181818181818182
Ang,Right,contig,HTL,RTT,5,0.5,2129,22,2106,SDMu-HS4,arc labels,0.5790870259308798,0.014492753623188406,0.5454545454545454
Ang,Right,contig,HTL,RTT,5,0.5,2129,22,2106,SDMu-HSsrc,arc segments,0.5708353108685335,0.014360313315926894,0.5
Ang,Right,contig,HTL,RTT,5,0.5,2129,22,2106,SDMu-PCA,arc segments,0.5306553911205074,0.012403100775193798,0.36363636363636365
Ang,Right,contig,HTL,RTT,6,0.05,2129,31,213,COT-u,arc segments,0.6447384605922691,0.02064693737095664,0.967741935483871
Ang,Right,contig,HTL,RTT,6,0.05,2129,31,213,SDMu-HSsrc,arc segments,0.4916740982195025,0.013422818791946308,0.1935483870967742
Ang,Right,contig,HTL,RTT,6,0.05,2129,31,213,SDMu-PCA,arc segments,0.4782742396752667,0.013445378151260505,0.5161290322580645
Ang,Right,contig,HTL,RTT,6,0.1,2129,31,426,COT-u,arc segments,0.6244810726037087,0.01950585175552666,0.967741935483871
Ang,Right,contig,HTL,RTT,6,0.1,2129,31,426,SDMu-HSsrc,arc segments,0.45806297856637657,0.007853403141361256,0.0967741935483871
Ang,Right,contig,HTL,RTT,6,0.1,2129,31,426,SDMu-PCA,arc segments,0.3405778160460039,0.005550416281221091,0.1935483870967742
Ang,Right,contig,HTL,RTT,6,0.2,2129,31,852,COT-u,arc segments,0.6509348380946524,0.02102312543798178,0.967741935483871
Ang,Right,contig,HTL,RTT,6,0.2,2129,31,852,SDMu-HSsrc,arc segments,0.4978704757218857,0.014251781472684086,0.1935483870967742
Ang,Right,contig,HTL,RTT,6,0.2,2129,31,852,SDMu-PCA,arc segments,0.5317429810264769,0.016319129646418858,0.5806451612903226
Ang,Right,contig,HTL,RTT,6,0.3,2129,31,1278,COT-u,arc segments,0.6577616162858636,0.022204599524187154,0.9032258064516129
Ang,Right,contig,HTL,RTT,6,0.3,2129,31,1278,SDMu-HSsrc,arc segments,0.519088840370245,0.016728624535315983,0.2903225806451613
Ang,Right,contig,HTL,RTT,6,0.3,2129,31,1278,SDMu-PCA,arc segments,0.5366554937113688,0.017591339648173207,0.41935483870967744
Ang,Right,contig,HTL,RTT,6,0.5,2129,31,2106,COT-u,arc segments,0.6497278514099449,0.023529411764705882,0.7741935483870968
Ang,Right,contig,HTL,RTT,6,0.5,2129,31,2106,SDMu-HS4,arc labels,0.5467495925458963,0.017985611510791366,0.4838709677419355
Ang,Right,contig,HTL,RTT,6,0.5,2129,31,2106,SDMu-HSsrc,arc segments,0.5565208032227313,0.018915510718789406,0.4838709677419355
Ang,Right,contig,HTL,RTT,6,0.5,2129,31,2106,SDMu-PCA,arc segments,0.45418832067406745,0.011376564277588168,0.3225806451612903
Ang,Right,contig,HTL,RTT,7,0.05,2129,35,213,COT-u,arc segments,0.6432664756446991,0.02289077828646174,1.0
Ang,Right,contig,HTL,RTT,7,0.05,2129,35,213,SDMu-HSsrc,arc segments,0.39942693409742125,0.008264462809917356,0.2
Ang,Right,contig,HTL,RTT,7,0.05,2129,35,213,SDMu-PCA,arc segments,0.5269204529949516,0.01821668264621285,0.5428571428571428
Ang,Right,contig,HTL,RTT,7,0.1,2129,35,426,COT-u,arc segments,0.6332787556283258,0.022516556291390728,0.9714285714285714
Ang,Right,contig,HTL,RTT,7,0.1,2129,35,426,SDMu-HSsrc,arc segments,0.48045435939418746,0.012953367875647668,0.14285714285714285
Ang,Right,contig,HTL,RTT,7,0.1,2129,35,426,SDMu-PCA,arc segments,0.37849638422704324,0.006150061500615006,0.14285714285714285
Ang,Right,contig,HTL,RTT,7,0.2,2129,35,852,COT-u,arc segments,0.6889548369491063,0.027138157894736843,0.9428571428571428
Ang,Right,contig,HTL,RTT,7,0.2,2129,35,852,SDMu-HSsrc,arc segments,0.5353663528448629,0.02111324376199616,0.3142857142857143
Ang,Right,contig,HTL,RTT,7,0.2,2129,35,852,SDMu-PCA,arc segments,0.4679151316687133,0.01288244766505636,0.22857142857142856
Ang,Right,contig,HTL,RTT,7,0.3,2129,35,1278,COT-u,arc segments,0.6901146131805158,0.030871003307607496,0.8
Ang,Right,contig,HTL,RTT,7,0.3,2129,35,1278,SDMu-HS4,arc labels,0.4391731477691363,0.013029315960912053,0.45714285714285713
Ang,Right,contig,HTL,RTT,7,0.3,2129,35,1278,SDMu-HSsrc,arc segments,0.5702210397052804,0.022972972972972974,0.4857142857142857
Ang,Right,contig,HTL,RTT,7,0.3,2129,35,1278,SDMu-PCA,arc segments,0.5585209441942967,0.021546261089987327,0.4857142857142857
Ang,Right,contig,HTL,RTT,7,0.5,2129,35,2118,COT-u,arc segments,0.622028926183654,0.0259009009009009,0.6571428571428571
Ang,Right,contig,HTL,RTT,7,0.5,2129,35,2118,SDMu-HS4,arc labels,0.5942556965479602,0.024967148488830485,0.5428571428571428
Ang,Right,contig,HTL,RTT,7,0.5,2129,35,2118,SDMu-HSsrc,arc segments,0.5732842133988265,0.02284263959390863,0.5142857142857142
Ang,Right,contig,HTL,RTT,7,0.5,2129,35,2118,SDMu-PCA,arc segments,0.5624232501023332,0.02304147465437788,0.42857142857142855
Ang,Right,contig,HTL,WRM,0,0.05,508,32,51,COT-u,arc segments,0.6097689075630253,0.13953488372093023,0.375
Ang,Right,contig,HTL,WRM,0,0.05,508,32,51,SDMu-HS4,arc labels,0.5042016806722689,0.06504065040650407,0.25
Ang,Right,contig,HTL,WRM,0,0.05,508,32,51,SDMu-HSsrc,arc segments,0.5519957983193278,0.0851063829787234,0.375
Ang,Right,contig,HTL,WRM,0,0.05,508,32,51,SDMu-PCA,arc segments,0.4964548319327731,0.058823529411764705,0.09375
Ang,Right,contig,HTL,WRM,0,0.1,508,32,102,COT-u,arc segments,0.5661764705882353,0.125,0.25
Ang,Right,contig,HTL,WRM,0,0.1,508,32,102,SDMu-HS4,arc labels,0.4806985294117647,0.045454545454545456,0.09375
Ang,Right,contig,HTL,WRM,0,0.1,508,32,102,SDMu-HSsrc,arc segments,0.47150735294117646,0.023255813953488372,0.03125
Ang,Right,contig,HTL,WRM,0,0.1,508,32,102,SDMu-PCA,arc segments,0.5257352941176471,0.10256410256410256,0.125
Ang,Right,contig,HTL,WRM,0,0.2,508,32,203,COT-u,arc segments,0.5965073529411764,0.17647058823529413,0.28125
Ang,Right,contig,HTL,WRM,0,0.2,508,32,203,SDMu-HS4,arc labels,0.5035451680672269,0.06578947368421052,0.15625
Ang,Right,contig,HTL,WRM,0,0.2,508,32,203,SDMu-HSsrc,arc segments,0.5298056722689075,0.09803921568627451,0.15625
Ang,Right,contig,HTL,WRM,0,0.2,508,32,203,SDMu-PCA,arc segments,0.4566701680672269,0.0273972602739726,0.0625
Ang,Right,contig,HTL,WRM,0,0.3,508,32,305,COT-u,arc segments,0.5454306722689075,0.11538461538461539,0.1875
Ang,Right,contig,HTL,WRM,0,0.3,508,32,305,SDMu-HS4,arc labels,0.5181197478991597,0.07692307692307693,0.1875
Ang,Right,contig,HTL,WRM,0,0.3,508,32,305,SDMu-HSsrc,arc segments,0.5266544117647058,0.09259259259259259,0.15625
Ang,Right,contig,HTL,WRM,0,0.3,508,32,305,SDMu-PCA,arc segments,0.5030199579831933,0.06428571428571428,0.28125
Ang,Right,contig,HTL,WRM,0,0.5,508,32,498,COT-u,arc segments,0.553702731092437,0.11666666666666667,0.21875
Ang,Right,contig,HTL,WRM,0,0.5,508,32,498,SDMu-HS4,arc labels,0.5509453781512605,0.08450704225352113,0.375
Ang,Right,contig,HTL,WRM,0,0.5,508,32,498,SDMu-HSsrc,arc segments,0.5379464285714286,0.09333333333333334,0.21875
Ang,Right,contig,HTL,WRM,0,0.5,508,32,498,SDMu-PCA,arc segments,0.45049894957983194,0.04736842105263158,0.28125
Ang,Right,contig,HTL,WRM,1,0.05,508,19,51,COT-u,arc segments,0.4695404154558175,0.02727272727272727,0.15789473684210525
Ang,Right,contig,HTL,WRM,1,0.05,508,19,51,SDMu-HSsrc,arc segments,0.44247120869658807,0.012048192771084338,0.05263157894736842
Ang,Right,contig,HTL,WRM,1,0.05,508,19,51,SDMu-PCA,arc segments,0.4689484447314606,0.033210332103321034,0.47368421052631576
Ang,Right,contig,HTL,WRM,1,0.1,508,19,102,COT-u,arc segments,0.47287697772037457,0.025,0.10526315789473684
Ang,Right,contig,HTL,WRM,1,0.1,508,19,102,SDMu-HS4,arc labels,0.4189538262835002,0.009433962264150943,0.05263157894736842
Ang,Right,contig,HTL,WRM,1,0.1,508,19,102,SDMu-HSsrc,arc segments,0.40463889785814233,0.008333333333333333,0.05263157894736842
Ang,Right,contig,HTL,WRM,1,0.1,508,19,102,SDMu-PCA,arc segments,0.5042514261112905,0.03825136612021858,0.3684210526315789
Ang,Right,contig,HTL,WRM,1,0.2,508,19,203,COT-u,arc segments,0.503282746744161,0.03896103896103896,0.15789473684210525
Ang,Right,contig,HTL,WRM,1,0.2,508,19,203,SDMu-HS4,arc labels,0.40286298568507156,0.0,0.0
Ang,Right,contig,HTL,WRM,1,0.2,508,19,203,SDMu-HSsrc,arc segments,0.4550102249488753,0.0,0.0
Ang,Right,contig,HTL,WRM,1,0.2,508,19,203,SDMu-PCA,arc segments,0.4373587342589603,0.011363636363636364,0.05263157894736842
Ang,Right,contig,HTL,WRM,1,0.3,508,19,305,COT-u,arc segments,0.5206651598320956,0.05,0.15789473684210525
Ang,Right,contig,HTL,WRM,1,0.3,508,19,305,SDMu-HS4,arc labels,0.454202992142934,0.024,0.15789473684210525
Ang,Right,contig,HTL,WRM,1,0.3,508,19,305,SDMu-HSsrc,arc segments,0.4458077709611452,0.0,0.0
Ang,Right,contig,HTL,WRM,1,0.3,508,19,305,SDMu-PCA,arc segments,0.48148746098374773,0.034482758620689655,0.42105263157894735
Ang,Right,contig,HTL,WRM,1,0.5,508,19,487,COT-u,arc segments,0.5173285975675385,0.044444444444444446,0.21052631578947367
Ang,Right,contig,HTL,WRM,1,0.5,508,19,487,SDMu-HS4,arc labels,0.4439780432676784,0.022222222222222223,0.15789473684210525
Ang,Right,contig,HTL,WRM,1,0.5,508,19,487,SDMu-HSsrc,arc segments,0.4161554192229039,0.0,0.0
Ang,Right,contig,HTL,WRM,1,0.5,508,19,487,SDMu-PCA,arc segments,0.4538800990205575,0.03088803088803089,0.42105263157894735
Ang,Right,contig,HTL,WRM,2,0.05,508,18,51,COT-u,arc segments,0.5200680272108844,0.046153846153846156,0.16666666666666666
Ang,Right,contig,HTL,WRM,2,0.05,508,18,51,SDMu-HSsrc,arc segments,0.4448979591836735,0.0,0.0
Ang,Right,contig,HTL,WRM,2,0.05,508,18,51,SDMu-PCA,arc segments,0.508843537414966,0.03636363636363636,0.6666666666666666
Ang,Right,contig,HTL,WRM,2,0.1,508,18,102,COT-u,arc segments,0.5399092970521542,0.049019607843137254,0.2777777777777778
Ang,Right,contig,HTL,WRM,2,0.1,508,18,102,SDMu-HSsrc,arc segments,0.45,0.0,0.0
Ang,Right,contig,HTL,WRM,2,0.1,508,18,102,SDMu-PCA,arc segments,0.44387755102040816,0.0,0.0
Ang,Right,contig,HTL,WRM,2,0.2,508,18,203,COT-u,arc segments,0.5586167800453514,0.043478260869565216,0.6111111111111112
Ang,Right,contig,HTL,WRM,2,0.2,508,18,203,SDMu-HS4,arc labels,0.42857142857142855,0.0,0.0
Ang,Right,contig,HTL,WRM,2,0.2,508,18,203,SDMu-HSsrc,arc segments,0.4316326530612245,0.0,0.0
Ang,Right,contig,HTL,WRM,2,0.2,508,18,203,SDMu-PCA,arc segments,0.45782312925170066,0.023809523809523808,0.16666666666666666
Ang,Right,contig,HTL,WRM,2,0.3,508,18,305,COT-u,arc segments,0.4978458049886621,0.034782608695652174,0.2222222222222222
Ang,Right,contig,HTL,WRM,2,0.3,508,18,305,SDMu-HS4,arc labels,0.43843537414965983,0.020689655172413793,0.16666666666666666
Ang,Right,contig,HTL,WRM,2,0.3,508,18,305,SDMu-HSsrc,arc segments,0.42857142857142855,0.0,0.0
Ang,Right,contig,HTL,WRM,2,0.3,508,18,305,SDMu-PCA,arc segments,0.458843537414966,0.024,0.16666666666666666
Ang,Right,contig,HTL,WRM,2,0.5,508,18,488,COT-u,arc segments,0.6290249433106576,0.059782608695652176,0.6111111111111112
Ang,Right,contig,HTL,WRM,2,0.5,508,18,488,SDMu-HS4,arc labels,0.4670068027210884,0.02564102564102564,0.16666666666666666
Ang,Right,contig,HTL,WRM,2,0.5,508,18,488,SDMu-HSsrc,arc segments,0.42346938775510207,0.0,0.0
Ang,Right,contig,HTL,WRM,2,0.5,508,18,488,SDMu-PCA,arc segments,0.45068027210884354,0.022556390977443608,0.16666666666666666
Ang,Right,contig,HTL,WRM,3,0.05,508,34,51,COT-u,arc segments,0.5753288657235046,0.1282051282051282,0.29411764705882354
Ang,Right,contig,HTL,WRM,3,0.05,508,34,51,SDMu-HSsrc,arc segments,0.5155745842640853,0.08888888888888889,0.11764705882352941
Ang,Right,contig,HTL,WRM,3,0.05,508,34,51,SDMu-PCA,arc segments,0.5806651774633904,0.15517241379310345,0.2647058823529412
Ang,Right,contig,HTL,WRM,3,0.1,508,34,102,COT-u,arc segments,0.5773144700918342,0.11320754716981132,0.35294117647058826
Ang,Right,contig,HTL,WRM,3,0.1,508,34,102,SDMu-HSsrc,arc segments,0.5239513526929759,0.09615384615384616,0.14705882352941177
Ang,Right,contig,HTL,WRM,3,0.1,508,34,102,SDMu-PCA,arc segments,0.5911516505336312,0.15873015873015872,0.29411764705882354
Ang,Right,contig,HTL,WRM,3,0.2,508,34,203,COT-u,arc segments,0.5950608091337801,0.11194029850746269,0.4411764705882353
Ang,Right,contig,HTL,WRM,3,0.2,508,34,203,SDMu-HSsrc,arc segments,0.5123479771655498,0.07936507936507936,0.14705882352941177
Ang,Right,contig,HTL,WRM,3,0.2,508,34,203,SDMu-PCA,arc segments,0.5122238768925291,0.07526881720430108,0.20588235294117646
Ang,Right,contig,HTL,WRM,3,0.3,508,34,305,COT-u,arc segments,0.5979771655497642,0.09947643979057591,0.5588235294117647
Ang,Right,contig,HTL,WRM,3,0.3,508,34,305,SDMu-HS4,arc labels,0.49528418962521714,0.06451612903225806,0.23529411764705882
Ang,Right,contig,HTL,WRM,3,0.3,508,34,305,SDMu-HSsrc,arc segments,0.5196698932737652,0.08450704225352113,0.17647058823529413
Ang,Right,contig,HTL,WRM,3,0.3,508,34,305,SDMu-PCA,arc segments,0.5489575577066269,0.0970873786407767,0.29411764705882354
Ang,Right,contig,HTL,WRM,3,0.5,508,34,487,COT-u,arc segments,0.6229833705634152,0.09917355371900827,0.7058823529411765
Ang,Right,contig,HTL,WRM,3,0.5,508,34,487,SDMu-HS4,arc labels,0.5751427153139737,0.10569105691056911,0.38235294117647056
Ang,Right,contig,HTL,WRM,3,0.5,508,34,487,SDMu-HSsrc,arc segments,0.5238272524199553,0.08536585365853659,0.20588235294117646
Ang,Right,contig,HTL,WRM,3,0.5,508,34,487,SDMu-PCA,arc segments,0.5392156862745098,0.08139534883720931,0.4117647058823529
Ang,Right,contig,HTL,WRM,4,0.05,508,32,51,COT-u,arc segments,0.6255252100840336,0.10101010101010101,0.625
Ang,Right,contig,HTL,WRM,4,0.05,508,32,51,SDMu-HSsrc,arc segments,0.4959296218487395,0.06086956521739131,0.21875
